timestamp,zone_id,ambient_light_lux,motion_detected,temperature_celsius,occupancy_count,day_of_week,time_of_day,weather_condition,special_event_flag,energy_price_per_kwh,prev_hour_energy_usage_kwh,traffic_density,avg_pedestrian_speed,adjusted_light_intensity,energy_consumption_kwh,lighting_action_class
2024-03-19 19:35:00,1,0.0,0,24.66,9,Tuesday,Evening,Clear,0,3.0,2.48,9.1,1.6,86.77,1.94,1
2024-03-19 20:19:00,9,0.0,0,20.11,4,Tuesday,Evening,Clear,0,3.0,0.0,13.1,1.92,79.04,1.847,1
2024-03-19 21:02:00,1,290.69,0,20.86,2,Tuesday,Night,Rainy,0,5.67,1.75,13.3,2.37,76.64,1.319,1
2024-03-19 21:46:00,6,342.08,0,13.2,6,Tuesday,Night,Clear,0,4.04,1.27,7.6,4.2,66.31,1.278,0
2024-03-19 22:30:00,4,15.06,0,25.36,6,Tuesday,Night,Cloudy,0,3.88,0.76,20.2,2.09,79.74,1.817,1
2024-03-19 23:14:00,4,142.52,1,24.6,9,Tuesday,Night,Clear,0,3.71,3.77,29.3,2.03,92.8,2.036,1
2024-03-19 23:58:00,3,231.83,0,29.17,5,Tuesday,Night,Foggy,0,4.76,2.43,33.5,3.38,72.2,1.446,1
2024-03-20 00:41:00,1,0.0,1,17.43,11,Wednesday,Night,Clear,0,5.17,0.36,27.8,3.75,69.78,1.386,1
2024-03-20 01:25:00,4,702.59,1,22.49,3,Wednesday,Night,Cloudy,0,5.04,3.17,2.7,4.16,51.67,1.142,0
2024-03-20 02:09:00,1,0.0,0,23.87,7,Wednesday,Night,Clear,0,5.96,2.75,20.2,3.77,85.48,1.809,1
2024-03-20 02:53:00,2,0.0,0,27.9,7,Wednesday,Night,Cloudy,0,6.12,0.0,21.2,2.57,70.94,1.057,1
2024-03-20 03:37:00,7,185.37,0,33.26,7,Wednesday,Night,Clear,0,5.84,0.3,23.4,3.83,79.9,1.596,1
2024-03-20 04:20:00,10,44.43,0,26.43,5,Wednesday,Night,Clear,0,6.78,1.74,12.4,2.84,71.14,1.434,0
2024-03-20 05:04:00,3,0.0,0,21.91,3,Wednesday,Night,Clear,0,7.56,0.0,18.5,3.42,100.0,2.304,1
2024-03-20 05:48:00,2,0.0,0,16.63,17,Wednesday,Night,Clear,0,6.48,0.0,35.8,3.28,70.4,1.241,1
2024-03-20 06:32:00,9,6217.25,0,28.98,4,Wednesday,Morning,Cloudy,0,6.45,2.08,9.5,4.76,44.88,0.977,0
2024-03-20 07:16:00,12,6831.63,0,17.56,12,Wednesday,Morning,Clear,0,6.47,1.65,30.7,3.45,24.2,0.723,0
2024-03-20 07:59:00,5,7548.89,1,32.19,12,Wednesday,Morning,Clear,0,7.12,5.89,37.7,2.62,50.89,1.263,0
2024-03-20 08:43:00,11,9584.81,1,32.46,9,Wednesday,Morning,Cloudy,0,5.27,3.24,22.3,5.46,85.13,2.039,1
2024-03-20 09:27:00,11,7707.95,1,16.69,7,Wednesday,Morning,Clear,0,6.21,3.79,13.5,3.84,100.0,1.673,1
2024-03-20 10:11:00,5,9423.16,0,32.59,9,Wednesday,Morning,Rainy,0,5.33,0.0,19.6,2.75,98.14,2.228,1
2024-03-20 10:55:00,4,6708.63,1,20.3,6,Wednesday,Morning,Clear,0,6.1,0.75,14.3,2.68,69.44,1.45,1
2024-03-20 11:38:00,11,7571.71,0,20.57,8,Wednesday,Morning,Clear,0,5.69,2.54,35.6,3.58,37.21,0.78,2
2024-03-20 12:22:00,4,6844.45,0,21.38,2,Wednesday,Afternoon,Rainy,0,4.26,2.57,5.9,2.62,50.52,0.844,0
2024-03-20 13:06:00,11,11072.4,0,26.49,8,Wednesday,Afternoon,Rainy,1,4.45,5.59,14.2,2.33,97.25,2.131,1
2024-03-20 13:50:00,12,12071.07,0,16.3,14,Wednesday,Afternoon,Clear,0,4.99,5.8,43.6,3.62,32.73,0.339,0
2024-03-20 14:34:00,9,6083.45,0,31.5,3,Wednesday,Afternoon,Cloudy,0,3.77,4.24,5.2,2.79,50.31,0.948,0
2024-03-20 15:17:00,3,7315.9,0,23.92,6,Wednesday,Afternoon,Clear,0,4.17,2.64,0.0,2.24,53.5,1.284,0
2024-03-20 16:01:00,10,8905.5,0,17.66,15,Wednesday,Afternoon,Clear,0,3.82,0.0,20.4,2.5,51.87,0.928,0
2024-03-20 16:45:00,3,8668.63,0,28.59,3,Wednesday,Afternoon,Clear,0,3.78,1.48,34.0,4.34,47.51,1.222,0
2024-03-20 17:29:00,12,7714.29,0,23.56,5,Wednesday,Evening,Clear,0,4.12,0.33,28.2,2.44,15.93,0.08,2
2024-03-20 18:13:00,5,14.48,1,25.83,13,Wednesday,Evening,Clear,0,3.71,3.43,23.9,2.78,79.06,1.433,1
2024-03-20 18:56:00,12,519.09,0,20.66,7,Wednesday,Evening,Cloudy,0,3.0,2.72,29.4,4.33,50.24,1.168,0
2024-03-20 19:40:00,9,0.0,1,37.09,8,Wednesday,Evening,Clear,0,3.77,0.5,27.2,3.63,89.52,2.015,1
2024-03-20 20:24:00,6,85.01,1,20.32,26,Wednesday,Evening,Clear,0,4.53,8.74,42.2,2.01,76.45,2.045,1
2024-03-20 21:08:00,10,0.0,0,37.19,7,Wednesday,Night,Clear,0,3.69,3.52,8.8,3.8,74.47,1.736,1
2024-03-20 21:52:00,3,273.47,0,24.84,3,Wednesday,Night,Rainy,0,3.29,2.56,18.7,1.23,81.66,1.95,1
2024-03-20 22:35:00,7,208.02,0,27.99,7,Wednesday,Night,Clear,0,4.58,1.0,20.4,3.39,83.32,1.676,1
2024-03-20 23:19:00,3,0.0,0,32.96,5,Wednesday,Night,Cloudy,0,3.75,3.15,15.9,3.46,85.46,1.646,1
2024-03-21 00:03:00,4,0.0,0,26.13,7,Thursday,Night,Rainy,0,4.03,2.4,21.8,2.66,79.66,1.808,1
2024-03-21 00:47:00,8,0.0,0,23.18,11,Thursday,Night,Rainy,0,5.87,2.2,24.5,3.47,85.56,1.819,1
2024-03-21 01:31:00,7,0.0,0,29.39,10,Thursday,Night,Clear,0,4.34,5.41,26.5,4.68,96.36,2.317,1
2024-03-21 02:15:00,7,478.71,0,25.89,12,Thursday,Night,Clear,0,4.86,0.43,29.7,3.24,95.91,2.126,1
2024-03-21 02:58:00,3,0.0,0,16.73,3,Thursday,Night,Clear,0,6.21,1.15,9.9,1.85,83.0,1.887,1
2024-03-21 03:42:00,8,109.36,0,32.41,9,Thursday,Night,Foggy,0,7.34,5.16,28.2,2.87,93.16,2.016,1
2024-03-21 04:26:00,6,287.68,0,26.43,6,Thursday,Night,Clear,0,6.42,1.72,11.3,2.36,84.52,1.783,1
2024-03-21 05:10:00,12,0.0,0,16.13,10,Thursday,Night,Clear,0,5.38,3.42,28.5,4.81,94.37,2.035,1
2024-03-21 05:54:00,12,876.09,0,25.95,9,Thursday,Night,Clear,0,8.35,0.0,18.0,1.82,37.69,1.019,0
2024-03-21 06:37:00,8,9773.45,0,22.99,12,Thursday,Morning,Clear,0,5.77,1.56,29.4,4.17,11.59,0.088,2
2024-03-21 07:21:00,4,7962.58,0,10.99,5,Thursday,Morning,Rainy,0,6.31,2.31,26.4,2.94,34.09,0.508,0
2024-03-21 08:05:00,7,6064.68,0,20.2,9,Thursday,Morning,Rainy,0,5.59,1.86,35.5,2.62,91.96,1.942,1
2024-03-21 08:49:00,3,3031.54,1,27.19,5,Thursday,Morning,Clear,0,8.09,3.47,35.7,3.72,89.49,2.061,1
2024-03-21 09:33:00,5,9506.23,1,19.21,13,Thursday,Morning,Clear,0,5.21,1.46,31.7,4.5,75.75,1.905,1
2024-03-21 10:16:00,12,8735.72,1,20.52,21,Thursday,Morning,Cloudy,0,4.85,0.81,36.4,2.37,91.36,2.338,1
2024-03-21 11:00:00,4,7251.26,0,33.46,5,Thursday,Morning,Clear,0,4.15,5.75,14.2,4.9,37.65,0.857,0
2024-03-21 11:44:00,12,7362.7,0,28.89,10,Thursday,Morning,Clear,0,5.11,0.86,20.2,3.52,47.03,0.931,0
2024-03-21 12:28:00,3,9187.79,0,36.58,3,Thursday,Afternoon,Cloudy,0,5.07,0.31,25.3,3.96,39.79,0.818,0
2024-03-21 13:12:00,7,8160.91,1,34.93,8,Thursday,Afternoon,Clear,0,4.41,3.62,27.0,3.75,43.63,0.837,0
2024-03-21 13:55:00,11,6802.31,1,15.81,12,Thursday,Afternoon,Rainy,0,3.73,2.32,27.0,1.59,79.94,1.774,1
2024-03-21 14:39:00,10,4895.57,0,34.02,9,Thursday,Afternoon,Clear,0,3.11,4.47,25.9,4.0,47.02,1.136,0
2024-03-21 15:23:00,2,7368.72,0,27.72,2,Thursday,Afternoon,Foggy,0,3.79,1.91,13.7,2.17,40.34,0.754,0
2024-03-21 16:07:00,8,5640.83,0,24.37,9,Thursday,Afternoon,Clear,0,4.08,2.94,28.9,2.69,41.04,0.632,0
2024-03-21 16:51:00,10,6515.61,0,15.09,7,Thursday,Afternoon,Clear,0,4.68,2.38,0.0,3.15,30.52,0.811,2
2024-03-21 17:34:00,10,7403.71,1,17.67,13,Thursday,Evening,Clear,0,4.71,3.47,27.2,5.87,48.15,1.054,0
2024-03-21 18:18:00,7,0.0,1,21.05,6,Thursday,Evening,Rainy,0,4.92,2.27,18.2,2.38,94.4,2.07,1
2024-03-21 19:02:00,7,0.0,1,22.46,9,Thursday,Evening,Cloudy,0,3.0,2.47,32.1,2.02,80.37,1.579,1
2024-03-21 19:46:00,12,0.0,1,20.74,13,Thursday,Evening,Clear,0,3.63,3.72,26.5,2.52,88.92,2.19,1
2024-03-21 20:30:00,5,157.25,1,25.72,9,Thursday,Evening,Clear,0,3.98,4.43,15.4,4.15,93.1,1.723,1
2024-03-21 21:13:00,9,55.28,0,25.53,3,Thursday,Night,Clear,0,3.42,1.8,13.6,3.81,89.24,1.879,1
2024-03-21 21:57:00,1,325.66,0,26.27,5,Thursday,Night,Cloudy,0,3.72,5.1,29.0,3.07,57.59,1.272,0
2024-03-21 22:41:00,8,225.13,0,24.44,9,Thursday,Night,Clear,0,3.55,1.23,36.1,2.47,90.31,1.636,1
2024-03-21 23:25:00,10,454.21,0,22.51,15,Thursday,Night,Cloudy,0,5.48,1.29,45.0,3.07,79.71,1.878,1
2024-03-22 00:09:00,7,0.0,0,36.96,9,Friday,Night,Cloudy,0,6.52,0.0,23.4,4.34,66.6,1.342,1
2024-03-22 00:52:00,11,456.35,0,25.69,5,Friday,Night,Foggy,0,4.86,4.17,19.4,2.32,79.06,1.518,1
2024-03-22 01:36:00,11,0.0,0,24.95,4,Friday,Night,Clear,0,4.92,0.43,17.6,1.86,84.58,1.754,1
2024-03-22 02:20:00,2,76.45,0,29.0,7,Friday,Night,Clear,0,5.08,5.04,16.5,3.07,96.71,2.256,1
2024-03-22 03:04:00,6,65.67,0,20.07,2,Friday,Night,Clear,0,4.76,1.56,0.0,2.45,60.51,1.254,0
2024-03-22 03:48:00,2,167.81,0,35.56,9,Friday,Night,Cloudy,0,5.28,5.76,34.4,3.18,91.62,2.308,1
2024-03-22 04:31:00,11,365.35,1,26.0,16,Friday,Night,Foggy,0,5.19,3.72,31.6,3.4,80.7,1.702,1
2024-03-22 05:15:00,9,0.0,0,26.09,2,Friday,Night,Clear,0,7.46,5.94,10.0,4.85,90.44,1.914,1
2024-03-22 05:59:00,9,0.0,1,22.84,6,Friday,Night,Rainy,0,5.68,0.57,22.4,2.42,93.04,1.749,1
2024-03-22 06:43:00,4,6270.91,1,25.66,6,Friday,Morning,Rainy,0,5.9,3.68,1.1,1.81,92.27,2.111,1
2024-03-22 07:27:00,9,9777.8,0,30.2,3,Friday,Morning,Clear,0,6.79,3.92,28.3,2.17,25.56,0.697,0
2024-03-22 08:10:00,3,6788.25,1,25.35,4,Friday,Morning,Rainy,0,6.44,3.03,25.6,2.92,89.1,1.882,1
2024-03-22 08:54:00,2,5850.68,1,21.62,14,Friday,Morning,Cloudy,0,5.16,2.47,29.3,3.59,68.24,1.74,1
2024-03-22 09:38:00,3,6564.85,1,18.72,8,Friday,Morning,Clear,0,5.97,5.15,21.6,2.26,44.61,1.088,0
2024-03-22 10:22:00,3,4287.56,1,32.02,11,Friday,Morning,Rainy,0,5.5,0.0,40.0,3.18,85.71,1.734,1
2024-03-22 11:06:00,12,8136.51,1,20.98,8,Friday,Morning,Cloudy,0,5.98,2.43,30.7,2.49,33.14,0.631,0
2024-03-22 11:49:00,1,6491.27,1,30.64,10,Friday,Morning,Cloudy,0,6.01,2.07,35.3,2.38,76.28,1.486,1
2024-03-22 12:33:00,6,7935.94,0,22.3,12,Friday,Afternoon,Clear,0,4.97,1.19,28.3,4.16,56.88,1.019,0
2024-03-22 13:17:00,9,6960.36,0,15.67,3,Friday,Afternoon,Clear,0,4.78,4.66,9.4,3.52,46.88,1.256,0
2024-03-22 14:01:00,11,9159.45,0,19.45,2,Friday,Afternoon,Clear,1,3.66,3.9,9.3,4.04,86.68,1.832,1
2024-03-22 14:45:00,7,6135.75,0,20.24,5,Friday,Afternoon,Clear,0,5.3,0.0,28.1,4.46,43.01,0.917,0
2024-03-22 15:28:00,12,6324.63,0,28.8,2,Friday,Afternoon,Clear,0,3.77,0.61,5.0,4.42,30.25,0.845,2
2024-03-22 16:12:00,8,7314.89,0,20.63,5,Friday,Afternoon,Clear,0,3.0,0.69,40.6,2.77,49.52,1.224,0
2024-03-22 16:56:00,11,7735.36,0,26.71,1,Friday,Afternoon,Clear,0,4.69,2.8,15.8,1.41,36.3,0.975,0
2024-03-22 17:40:00,6,4911.49,0,27.59,12,Friday,Evening,Cloudy,0,3.78,2.15,20.2,4.38,38.42,0.96,0
2024-03-22 18:24:00,6,0.0,0,25.73,8,Friday,Evening,Rainy,0,3.97,0.0,27.9,4.04,85.56,1.955,1
2024-03-22 19:08:00,5,225.37,0,34.07,4,Friday,Evening,Clear,0,3.0,1.14,7.1,3.25,70.07,1.534,1
2024-03-22 19:51:00,9,0.0,1,30.73,7,Friday,Evening,Cloudy,0,4.35,5.01,20.1,4.94,85.93,1.803,1
2024-03-22 20:35:00,3,0.0,1,16.6,12,Friday,Evening,Clear,0,3.66,4.85,28.5,1.74,91.7,2.194,1
2024-03-22 21:19:00,9,0.0,1,33.19,10,Friday,Night,Clear,0,3.3,0.72,13.4,2.81,71.17,1.91,1
2024-03-22 22:03:00,5,221.63,0,28.91,8,Friday,Night,Clear,0,3.77,7.51,20.2,4.75,90.1,1.93,1
2024-03-22 22:47:00,3,0.0,0,27.93,4,Friday,Night,Foggy,0,3.91,4.55,2.1,2.49,76.52,1.788,1
2024-03-22 23:30:00,8,0.0,0,20.07,6,Friday,Night,Cloudy,0,4.58,0.0,8.1,3.88,79.53,1.86,1
2024-03-23 00:14:00,12,189.84,0,22.08,5,Saturday,Night,Clear,0,5.81,1.49,21.5,4.3,81.33,1.855,1
2024-03-23 00:58:00,9,374.29,0,27.95,5,Saturday,Night,Clear,0,5.81,2.36,14.1,2.08,50.0,0.736,2
2024-03-23 01:42:00,11,437.97,0,19.43,2,Saturday,Night,Rainy,0,5.93,4.18,10.9,3.61,59.1,1.417,0
2024-03-23 02:26:00,9,372.16,0,32.33,2,Saturday,Night,Clear,0,4.5,2.77,18.6,2.13,63.45,1.068,0
2024-03-23 03:09:00,7,73.25,0,11.32,3,Saturday,Night,Clear,0,6.43,2.68,7.3,1.16,89.94,2.01,1
2024-03-23 03:53:00,7,0.0,0,22.45,14,Saturday,Night,Rainy,0,5.67,3.01,25.4,0.0,84.46,1.983,1
2024-03-23 04:37:00,6,243.95,0,17.09,10,Saturday,Night,Clear,0,5.29,0.0,26.3,2.57,68.91,1.579,1
2024-03-23 05:21:00,2,0.0,0,18.9,7,Saturday,Night,Clear,0,6.4,0.0,8.9,2.44,74.34,1.567,1
2024-03-23 06:05:00,9,8185.05,0,29.56,3,Saturday,Morning,Clear,0,7.66,5.12,20.7,3.56,36.48,0.796,0
2024-03-23 06:48:00,4,6456.54,0,28.53,3,Saturday,Morning,Clear,0,6.83,1.33,15.0,2.4,40.93,0.999,0
2024-03-23 07:32:00,11,7753.24,0,33.35,5,Saturday,Morning,Cloudy,0,5.48,3.06,11.4,3.49,51.03,1.316,0
2024-03-23 08:16:00,3,5789.18,0,24.45,4,Saturday,Morning,Clear,0,5.54,1.83,13.5,2.19,49.69,1.119,0
2024-03-23 09:00:00,4,7723.9,0,31.45,4,Saturday,Morning,Cloudy,0,7.12,3.17,24.1,2.71,22.09,0.107,2
2024-03-23 09:44:00,9,7130.6,1,27.06,12,Saturday,Morning,Clear,0,5.46,4.56,36.8,1.86,76.1,1.994,1
2024-03-23 10:27:00,9,4464.86,0,23.35,3,Saturday,Morning,Clear,0,5.39,0.0,28.7,3.77,44.78,0.711,0
2024-03-23 11:11:00,1,8199.9,0,28.38,9,Saturday,Morning,Clear,0,5.36,5.97,10.2,3.25,45.82,0.685,0
2024-03-23 11:55:00,10,7160.28,0,33.82,15,Saturday,Morning,Rainy,0,5.3,4.17,21.1,2.02,93.87,2.084,1
2024-03-23 12:39:00,12,4837.4,0,24.41,5,Saturday,Afternoon,Cloudy,0,5.02,0.0,19.8,4.85,39.15,0.782,0
2024-03-23 13:23:00,5,7300.85,0,30.96,3,Saturday,Afternoon,Cloudy,0,4.25,0.0,9.4,3.55,49.19,1.067,0
2024-03-23 14:06:00,11,8987.92,0,14.93,5,Saturday,Afternoon,Clear,0,5.01,3.06,27.6,4.45,47.74,0.965,0
2024-03-23 14:50:00,4,8792.19,0,23.97,4,Saturday,Afternoon,Foggy,0,4.18,3.97,5.1,2.77,81.62,1.837,1
2024-03-23 15:34:00,8,8168.54,0,23.13,9,Saturday,Afternoon,Clear,0,3.68,0.86,16.7,0.91,46.09,1.198,0
2024-03-23 16:18:00,11,6060.04,0,13.82,2,Saturday,Afternoon,Clear,0,3.0,0.7,3.4,1.52,28.91,0.544,0
2024-03-23 17:02:00,4,8939.58,1,12.68,3,Saturday,Evening,Clear,0,5.13,5.33,20.2,3.44,49.79,1.202,0
2024-03-23 17:45:00,3,7034.22,0,27.65,5,Saturday,Evening,Clear,0,3.25,0.47,17.4,3.86,55.05,0.869,0
2024-03-23 18:29:00,6,169.88,0,21.08,8,Saturday,Evening,Clear,0,3.82,0.81,2.9,2.98,82.31,1.824,1
2024-03-23 19:13:00,3,46.48,1,23.85,16,Saturday,Evening,Clear,0,3.22,4.11,38.7,3.61,86.46,2.444,1
2024-03-23 19:57:00,5,0.0,1,14.37,10,Saturday,Evening,Clear,0,3.37,3.28,25.8,3.73,84.13,1.717,1
2024-03-23 20:41:00,9,0.0,1,20.37,12,Saturday,Evening,Clear,0,3.04,3.93,23.1,3.02,75.1,1.716,1
2024-03-23 21:24:00,7,195.45,0,25.06,2,Saturday,Night,Cloudy,0,3.03,5.39,5.6,1.71,75.34,1.181,1
2024-03-23 22:08:00,9,240.57,1,23.07,4,Saturday,Night,Clear,0,4.18,0.93,24.2,2.47,76.87,1.475,1
2024-03-23 22:52:00,4,0.0,0,28.29,7,Saturday,Night,Clear,0,5.85,3.51,19.5,2.32,80.16,1.72,1
2024-03-23 23:36:00,9,219.02,0,18.69,3,Saturday,Night,Clear,0,5.17,4.7,19.2,2.48,90.35,1.814,1
2024-03-24 00:20:00,3,111.04,1,23.73,12,Sunday,Night,Cloudy,0,6.49,1.26,32.2,4.96,80.62,1.698,1
2024-03-24 01:03:00,12,458.16,0,26.3,7,Sunday,Night,Rainy,0,3.81,0.0,10.9,4.02,90.94,1.859,1
2024-03-24 01:47:00,1,0.0,0,17.27,3,Sunday,Night,Clear,0,6.43,0.69,16.4,5.33,88.61,1.412,1
2024-03-24 02:31:00,10,193.82,0,21.76,20,Sunday,Night,Rainy,0,5.95,5.76,45.7,0.94,79.44,1.747,1
2024-03-24 03:15:00,9,363.78,0,22.99,3,Sunday,Night,Clear,0,7.49,2.74,15.7,4.54,61.74,1.301,0
2024-03-24 03:59:00,3,281.61,0,20.52,9,Sunday,Night,Clear,0,5.89,0.0,19.4,2.61,85.09,2.163,1
2024-03-24 04:42:00,12,263.77,0,26.31,7,Sunday,Night,Cloudy,0,6.62,2.58,26.1,2.54,83.46,1.79,1
2024-03-24 05:26:00,3,0.0,0,19.24,8,Sunday,Night,Cloudy,0,6.75,2.62,27.2,4.59,91.84,2.333,1
2024-03-24 06:10:00,3,7278.96,0,25.03,6,Sunday,Morning,Clear,0,6.74,3.82,22.1,3.63,45.92,0.694,0
2024-03-24 06:54:00,6,7574.17,0,16.45,10,Sunday,Morning,Clear,0,6.92,2.29,28.8,3.05,52.94,1.1,0
2024-03-24 07:38:00,2,8683.82,1,26.94,24,Sunday,Morning,Clear,0,6.23,5.1,50.6,3.99,67.55,1.786,1
2024-03-24 08:22:00,11,5293.33,1,18.72,8,Sunday,Morning,Rainy,0,8.2,1.85,26.5,1.55,81.68,1.481,1
2024-03-24 09:05:00,2,9385.33,1,19.69,20,Sunday,Morning,Cloudy,0,4.41,3.58,40.1,4.38,57.39,1.102,0
2024-03-24 09:49:00,6,4700.31,1,28.74,24,Sunday,Morning,Clear,0,6.88,3.71,36.4,2.42,74.21,1.927,1
2024-03-24 10:33:00,11,5043.64,1,27.91,10,Sunday,Morning,Clear,0,6.61,2.0,23.9,1.28,95.59,1.907,1
2024-03-24 11:17:00,9,7819.68,0,31.23,3,Sunday,Morning,Clear,0,4.22,0.1,0.0,2.51,46.53,0.768,0
2024-03-24 12:01:00,4,7802.5,0,28.3,2,Sunday,Afternoon,Rainy,0,3.72,0.0,1.1,4.36,88.7,2.073,1
2024-03-24 12:44:00,2,6259.62,0,20.49,11,Sunday,Afternoon,Foggy,0,4.78,0.0,44.2,4.15,95.09,1.887,1
2024-03-24 13:28:00,12,8310.06,0,35.0,5,Sunday,Afternoon,Cloudy,0,4.65,4.15,10.3,4.17,35.95,0.897,0
2024-03-24 14:12:00,7,6045.82,0,20.65,9,Sunday,Afternoon,Clear,0,3.0,2.45,8.7,3.69,38.33,1.057,0
2024-03-24 14:56:00,7,4687.15,0,24.95,0,Sunday,Afternoon,Cloudy,0,4.79,1.42,5.8,4.25,34.55,0.539,2
2024-03-24 15:40:00,2,11013.8,0,20.35,17,Sunday,Afternoon,Clear,0,4.36,3.4,34.6,3.36,42.42,1.221,0
2024-03-24 16:23:00,11,8466.25,1,26.15,8,Sunday,Afternoon,Clear,0,3.93,0.26,26.5,5.68,73.6,1.203,1
2024-03-24 17:07:00,2,5246.23,1,30.03,12,Sunday,Evening,Clear,0,4.57,2.14,27.1,3.42,93.45,1.822,1
2024-03-24 17:51:00,5,6651.77,1,37.86,11,Sunday,Evening,Rainy,0,3.29,2.62,21.5,0.78,84.86,2.135,1
2024-03-24 18:35:00,4,128.79,1,30.47,11,Sunday,Evening,Cloudy,0,3.0,1.52,25.5,1.27,80.9,1.506,1
2024-03-24 19:19:00,6,119.41,1,23.41,22,Sunday,Evening,Foggy,0,3.0,5.48,44.4,1.52,83.41,1.992,1
2024-03-24 20:02:00,6,0.0,1,22.34,21,Sunday,Evening,Cloudy,0,4.43,2.1,13.5,1.7,93.6,1.696,1
2024-03-24 20:46:00,11,40.81,0,25.43,4,Sunday,Evening,Cloudy,0,4.25,1.99,17.4,3.51,88.35,1.692,1
2024-03-24 21:30:00,9,104.24,0,20.13,3,Sunday,Night,Clear,0,4.28,2.82,10.1,4.77,88.52,1.452,1
2024-03-24 22:14:00,11,68.48,1,17.26,11,Sunday,Night,Clear,0,6.73,2.72,32.1,3.41,90.02,2.018,1
2024-03-24 22:58:00,11,0.0,0,16.99,1,Sunday,Night,Clear,0,4.71,1.37,16.1,3.72,77.73,1.834,1
2024-03-24 23:41:00,9,76.17,1,23.52,10,Sunday,Night,Clear,0,3.84,3.35,23.1,2.95,77.6,1.544,1
2024-03-25 00:25:00,11,87.11,0,31.91,5,Monday,Night,Foggy,0,4.14,3.64,28.8,2.5,82.48,1.63,1
2024-03-25 01:09:00,11,46.07,0,21.34,4,Monday,Night,Clear,0,7.01,4.75,13.6,2.68,92.73,1.871,1
2024-03-25 01:53:00,5,216.51,0,24.36,7,Monday,Night,Clear,0,5.51,4.78,34.6,2.25,97.0,2.162,1
2024-03-25 02:37:00,1,200.34,0,23.2,8,Monday,Night,Cloudy,0,5.35,2.43,18.9,2.55,72.49,2.097,1
2024-03-25 03:20:00,8,309.47,0,19.6,9,Monday,Night,Clear,0,6.0,3.56,21.3,2.54,62.96,1.625,0
2024-03-25 04:04:00,2,112.43,0,30.92,11,Monday,Night,Clear,0,6.28,1.43,32.5,2.62,88.17,2.088,1
2024-03-25 04:48:00,7,0.0,0,24.01,10,Monday,Night,Clear,0,6.61,0.74,36.4,3.97,91.29,2.136,1
2024-03-25 05:32:00,11,405.68,1,22.2,9,Monday,Night,Clear,0,6.74,1.05,33.9,1.41,83.46,1.717,1
2024-03-25 06:16:00,3,6282.01,0,16.25,6,Monday,Morning,Rainy,0,7.95,0.99,13.6,3.81,40.93,0.801,0
2024-03-25 06:59:00,5,64033.100000000006,0,28.77,80,Monday,Morning,Rainy,0,6.4,2.13,28.2,3.79,78.73,1.891,1
2024-03-25 07:43:00,3,9164.36,1,17.34,11,Monday,Morning,Foggy,0,6.6,2.71,18.6,4.45,91.32,1.985,1
2024-03-25 08:27:00,7,6796.61,0,11.87,9,Monday,Morning,Clear,0,6.98,0.55,22.0,3.71,43.97,0.586,2
2024-03-25 09:11:00,5,6550.49,0,28.8,5,Monday,Morning,Clear,0,6.85,2.14,20.7,2.45,50.07,1.123,0
2024-03-25 09:55:00,6,9372.08,1,19.81,17,Monday,Morning,Rainy,0,5.87,5.15,42.6,2.63,80.4,1.713,1
2024-03-25 10:38:00,11,9887.85,0,19.84,1,Monday,Morning,Cloudy,0,6.57,0.0,9.8,3.56,26.74,0.518,2
2024-03-25 11:22:00,7,5075.49,0,20.59,3,Monday,Morning,Rainy,0,5.12,1.35,2.0,2.66,36.29,0.239,0
2024-03-25 12:06:00,6,9293.27,1,27.45,11,Monday,Afternoon,Clear,0,4.33,0.71,21.5,2.02,80.0,1.619,1
2024-03-25 12:50:00,8,9608.62,0,21.02,8,Monday,Afternoon,Clear,0,5.2,3.93,33.0,3.63,39.56,0.551,0
2024-03-25 13:34:00,11,6613.7,0,16.77,5,Monday,Afternoon,Cloudy,0,3.72,0.48,27.6,4.07,36.89,0.842,0
2024-03-25 14:17:00,11,7028.94,0,15.57,5,Monday,Afternoon,Rainy,0,3.83,0.43,13.7,1.6,85.44,2.228,1
2024-03-25 15:01:00,1,6835.45,0,25.75,4,Monday,Afternoon,Clear,0,3.95,0.3,14.0,1.81,53.26,1.337,0
2024-03-25 15:45:00,4,6074.93,0,27.99,10,Monday,Afternoon,Foggy,0,3.76,3.38,18.7,2.93,42.17,0.612,0
2024-03-25 16:29:00,12,7825.41,0,14.12,9,Monday,Afternoon,Clear,0,3.0,1.25,34.8,1.53,88.0,2.057,1
2024-03-25 17:13:00,7,7378.34,1,18.87,9,Monday,Evening,Clear,0,3.23,2.59,18.6,4.17,88.69,2.357,1
2024-03-25 17:56:00,5,7574.03,1,27.26,7,Monday,Evening,Cloudy,0,4.96,3.41,9.1,4.94,42.7,0.639,0
2024-03-25 18:40:00,9,101.89,1,25.71,11,Monday,Evening,Foggy,0,3.67,0.49,21.6,2.57,77.16,1.589,1
2024-03-25 19:24:00,9,605.73,1,21.82,8,Monday,Evening,Cloudy,0,4.58,0.0,18.4,2.2,35.57,0.916,0
2024-03-25 20:08:00,8,0.0,1,31.29,11,Monday,Evening,Clear,0,3.44,1.89,33.0,3.67,93.7,2.354,1
2024-03-25 20:52:00,7,230.76,0,23.38,12,Monday,Evening,Clear,0,4.12,2.89,39.1,3.32,97.35,2.061,1
